Team_Name,Year,Rushing,Receiving,Passing,Tackling,Run_Defense,Pass_Rush,Coverage,Pass_Blocking,Run_Blocking,Quarterback,Running_Back,Receiver/TE,Tackle,Interior_OLine,Interior_DLine,Edge,Linebacker,Safety,Cornerback,Team_Wins,Team_Record,Team_Tier
TB,2013,66.28674699,71.93464052,60.75,60.89382325,68.76688214,63.45853659,67.24723912,71.52756539,66.77480526,64.36486161,63.48376963,73.64031907,72.89247467,67.15754571,72.03292308,58.86073871,65.50948697,63.8642735,75.78478261,4,0.25,4
MIN,2013,81.76246787,62.95138889,58.15432099,68.39736965,64.58837556,71.21750234,57.99276118,67.83645661,71.81684446,58.00760331,82.12549575,65.73266932,75.4416152,70.77570332,64.07912254,73.08593864,60.48698857,66.19528302,54.68924884,5.5,0.34375,4
NYJ,2013,73.98496732,62.62234763,60.81779359,66.71453709,66.63442067,62.81965695,60.62301571,71.88807763,67.95219149,64.4,68.60263692,65.42624357,76.00285442,73.41125828,73.14579277,60.31849929,58.7988458,56.16080092,68.21854504,8,0.5,3
GB,2013,61.30936768,65.43235867,79.61086957,69.58494318,64.76059177,62.69375,67.32760009,66.79936221,67.7586254,80.01921435,63.48010471,69.95860656,62.447515,71.62417047,62.28393235,65.54300828,71.41777302,65.48489536,70.51901455,8.5,0.53125,3
BUF,2013,74.84778947,66.58183673,61.34305785,69.04819879,66.63945807,70.69756776,64.07975803,70.71411255,64.60089338,63.72837959,67.16,68.10580744,63.52108201,68.73191367,66.41344931,66.31439689,62.48834003,71.27548453,65.78713841,6,0.375,3
SL,2013,59.31393643,63.30938166,66.01487455,63.24650709,61.86669463,65.18900467,65.03772158,61.70729814,66.00052885,52.69327902,65.74591611,67.40013486,67.58007181,61.0509233,54.79128828,63.04863411,64.72196941,62.48043838,70.13549747,7,0.4375,3
BLT,2013,75.12586207,69.68333333,70.86798246,62.40605701,67.01679293,63.95256732,57.5934053,75.71818182,68.38848515,68.10115248,81.42443325,66.79490617,73.95144481,73.72544379,65.85870647,64.78210439,59.34456522,64.7912114,61.39462014,8,0.5,3
OAK,2013,57.57153652,63.765625,60.92352415,64.77641301,67.57625552,62.26548295,63.39280077,71.03062731,65.30892414,59.71754967,65.95406872,66.2907781,67.49539263,67.06518465,62.99905987,71.94738847,65.80049751,69.23798883,63.47325835,4,0.25,4
CIN,2013,61.22857143,70.92354015,64.43541342,72.64467942,70.5993287,70.93840887,67.00812818,72.69722814,66.71439655,64.46280992,64.21779359,70.76989356,74.9598088,66.69085307,70.89640542,81.10320688,57.74832594,74.63169203,74.41910828,11,0.6875,2
MIA,2013,62.73373134,65.75637343,70.31154423,65.34572666,69.85741255,66.49649832,65.56028888,70.4905442,65.75224172,68.43589232,62.11450382,64.76544503,68.93325143,70.34043928,60.97106716,73.91583404,68.77523676,82.55245332,60.32916778,8,0.5,3
ATL,2014,68.47988506,67.01722973,76.15720524,64.75317382,66.68698237,56.56789216,60.11826597,72.59388005,65.83743405,75.92695167,72.58595989,67.8127924,63.80183121,70.60824477,66.83218484,59.79557867,58.6190501,54.84170455,71.57192797,6,0.375,3
SF,2014,62.45369928,73.73964758,69.10025554,70.49891361,66.73426954,59.88296268,64.00816097,72.29765178,69.28760563,67.04195804,68.42892857,73.56172672,76.90788362,66.78925466,57.30547891,70.65840154,64.78515392,65.32776992,65.7611854,8,0.5,3
SD,2014,64.19758713,73.64078212,89.21099684,70.04563098,61.96544559,60.77078737,62.14169381,66.1691704,72.85829517,86.65142857,70.70779221,77.64167183,79.44762349,68.55123399,53.43046001,63.46731858,60.91483749,72.88317128,55.50217213,9,0.5625,2
OAK,2014,61.10061728,65.48593482,60.79678625,60.14040388,63.44503396,64.04239648,56.35703422,73.01851086,65.47082339,64.18558736,63.44744681,68.43021277,69.07672956,72.17460042,63.3888944,66.75782143,53.79762774,58.72107843,61.65111187,3,0.1875,4
DET,2014,66.77810026,75.68833034,83.13268366,65.3515726,63.04975395,64.5141522,64.7810799,77.45422702,68.30928074,80.1,69.31111111,70.13255968,71.2312809,79.55685373,73.2137859,57.00519983,66.52993684,68.04452747,61.37238952,11,0.6875,2
TEN,2014,61.57292308,66.75578947,60.62777778,70.02625041,68.03979903,67.15666285,66.1882595,68.59916042,69.34329988,63.10432034,61.00180995,70.17111287,67.69696203,74.80092276,71.08369781,66.65015924,60.46811129,70.71060548,72.04551607,2,0.125,4
NYJ,2014,69.37843552,66.94537815,59.65713073,65.41341615,71.80315212,61.1113306,57.85494427,75.74304813,65.3167781,60.56609687,71.51604278,70.40596936,71.75976169,68.02124464,76.06541441,67.81130104,60.03475551,62.36819527,59.04237768,4,0.25,4
CAR,2014,63.73191489,68.27365145,68.79099678,65.59674388,65.51667506,61.61129677,63.82453424,70.6104281,65.29559095,70.04387657,67.33375796,69.14222605,64.28669081,71.6649955,65.9413097,61.88900328,76.26135225,54.0887714,60.67757056,5,0.3125,4
NE,2014,67.15813008,75.54849023,79.74473684,73.517481,68.55088111,57.93488711,67.26295288,70.41812434,67.53114416,77.7159526,69.90158311,71.97019411,77.66877722,66.82669522,53.79422719,73.23185582,62.07311568,71.70251599,74.85582801,12,0.75,1
KC,2014,71.57885117,61.11769547,69.8175,70.96282825,66.62636794,64.82474265,67.23792556,65.65563274,65.53037417,68.29371197,77.91286863,62.59588608,61.47206148,65.96896309,66.55737005,85.39856823,56.45249688,78.57444828,65.25087648,9,0.5625,2
NO,2014,77.18928571,72.47425743,87.6,71.6054776,66.7088645,64.70508593,66.0439793,77.43634553,67.47722153,85.5,73.85121951,74.74092055,71.33616835,75.40702165,65.4165725,74.31350806,62.44596273,68.29893617,69.62312925,7,0.4375,3
PIT,2014,70.65530086,69.21614583,83.87813456,62.22044485,66.1961809,59.91394092,63.95498715,75.85313741,65.79294902,83.33225508,73.76811594,68.91365485,67.79834452,70.96828829,61.94823213,73.48923541,62.44095,73.60719678,58.82247967,11,0.6875,2
DAL,2014,73.20705645,72.42263736,78.84942085,67.43345239,65.29232,57.59486137,64.14354839,71.74661934,71.35387476,76.52230769,69.19782609,71.35892857,81.64475524,73.50201258,53.64885674,65.06251272,64.68932355,58.5462314,72.37912553,12,0.75,1
ARZ,2014,76.41465969,71.10907372,58.69370915,64.13876641,64.82657528,61.3464472,63.8708193,67.32515235,65.62748092,58.83166506,70.31505792,73.0269969,65.15,64.01611583,67.25400902,53.52227325,49.33921147,69.43546919,63.89882437,11,0.6875,2
NYG,2014,64.60065359,62.84233449,70.46234472,65.41874788,64.25010452,57.17338946,67.5687935,72.25802503,66.70865791,68.63467382,58.86155844,64.59639267,72.09995321,70.1333618,65.50885388,60.87677312,54.29503488,72.12597741,68.27368421,6,0.375,3
DEN,2014,69.96522727,70.77359455,92.30031949,70.86043268,71.02626642,66.31545832,66.77514677,79.18903034,73.34474946,91.58090909,68.92912088,74.4173774,71.28741794,83.32465339,68.98233909,73.81944189,61.67503836,71.64064257,68.18238636,12,0.75,1
IND,2014,62.8938992,71.60894309,71.16719395,67.50566354,65.88131752,57.6853202,65.55570885,71.81420548,63.99260317,74.35580357,65.50690909,69.20896426,75.07846433,65.84085282,64.94491654,65.73307504,65.5229206,61.88642466,69.18201961,11,0.6875,2
CHI,2014,66.53614458,77.84547038,78.55669643,60.10439118,59.57981086,61.23323615,60.20680995,70.77230769,72.05262537,80.17726397,71.51061453,75.18426724,65.22234248,74.5324209,58.3547,65.65621597,52.65367982,60.18764959,64.70239712,5,0.3125,4
HST,2014,69.41980198,69.52105263,64.13142077,69.75682456,68.56992171,64.31941323,60.74621616,70.32434293,70.84799235,64.00083643,66.47578947,68.46172064,72.02130793,82.27677696,68.74945909,58.50448239,72.19760915,58.65488913,65.07165829,9,0.5625,2
MIN,2014,66.48033473,65.10375783,60.98980263,68.04016312,69.23340024,63.40943732,58.13513195,75.44627162,69.99869349,63.68476096,72.5243038,71.62582418,75.70404184,73.62689269,63.49360519,68.1435337,57.74664634,60.26910495,67.29096322,7,0.4375,3
GB,2014,77.84938272,72.69013807,83.58605042,60.81476482,61.66600168,62.40061245,64.46555429,75.07107683,68.49300817,83.23333333,78.92996516,72.8234474,66.29370892,77.13264397,58.80321987,63.75936599,60.49070456,61.41238515,70.06892489,12,0.75,1
SEA,2014,81.34391304,68.17606383,82.17290146,73.77571324,70.00232504,72.46888125,76.04310176,70.02327614,66.22890837,83.61180626,71.76734104,70.50828098,65.78987654,67.15979557,72.31854345,77.17806072,70.92820792,74.77180247,79.6599278,12,0.75,1
BUF,2014,65.20465116,62.27685185,62.51012658,70.35465049,70.75887503,68.61,65.39563916,75.49384787,64.84173564,62.85263158,68.23381818,62.17556962,73.29267382,69.87458373,73.99238458,72.31206434,69.92431494,64.00585586,70.19278733,9,0.5625,2
PHI,2014,79.11714286,70.81448041,65.3805638,66.67957636,69.41027316,60.65891856,64.2270304,70.06370192,72.24215054,60.16856392,83.9107438,70.42885598,76.3646092,77.88913251,64.71921017,73.29016253,59.19317073,62.29769295,68.79197314,10,0.625,2
TB,2014,69.25884146,65.28336756,77.46907895,62.56681268,64.2238105,64.92186447,61.2050194,75.00516327,67.33797766,78.19613821,67.08669065,65.50247748,75.16960546,73.3760455,65.87000466,66.92791996,70.09650992,48.43699008,64.74701916,2,0.125,4
SL,2014,64.02227979,61.98655462,67.46103327,62.16761716,64.24186191,65.73054983,61.14800733,76.91055825,64.63480916,69.12819473,64.70801887,64.71172266,72.78291551,69.48050907,62.05165468,78.82888997,62.65425532,55.52134545,64.11517086,6,0.375,3
BLT,2014,63.88519362,68.73300781,67.2,66.11825816,68.48747541,65.19564939,65.25245458,74.33906204,69.49743704,67.38787295,64.51842105,69.36652361,76.71656235,76.72154312,68.84248996,73.46628231,67.09413395,65.96395664,63.79737179,10,0.625,2
MIA,2014,69.10745501,67.17194245,80.44676425,63.85516798,62.23572177,67.81633333,61.87716927,75.42092016,64.54966757,79.40307102,70.53333333,70.0564618,68.0318663,69.13542345,68.18937028,70.88295308,59.60268322,65.20419417,62.48347072,8,0.5,3
WAS,2014,74.66382979,68.42635659,61.02027027,62.65792092,60.95908072,64.02578358,60.17826298,74.4706238,68.68354167,58.7114061,67.51848739,70.99000675,78.02542373,70.98384858,58.52478941,66.73634587,63.67324263,62.27131434,57.31983307,4,0.25,4
JAX,2014,53.51449704,60.96081081,60.72526882,64.94480821,61.82334586,61.46619825,53.63838687,63.88624214,62.5661709,63.60531595,54.43075221,65.59243398,53.87194318,68.56660238,60.86054688,61.51738538,58.64381207,41.59327047,65.68196315,3,0.1875,4
CLV,2014,59.30824176,65.62324561,71.94927273,60.55776669,65.4762438,58.3980632,65.43267348,76.31990003,67.31080043,72.42534113,64.3028169,67.12635616,83.05,69.21798037,60.63830631,63.54746363,64.51505474,69.00948478,64.46573798,7,0.4375,3
CIN,2014,62.75572034,67.49320594,75.32733945,60.50064511,67.29301019,61.5757047,72.07323669,74.26571865,69.02410417,73.44980354,66.99280576,63.43508565,79.19752427,72.79341986,62.60369783,65.87944996,74.41494845,68.20831169,77.04130359,10.5,0.65625,2
NE,2015,66.59197861,69.71215278,82.87666667,68.13463875,72.11393367,61.89934028,64.93812675,66.48854392,64.04099099,84.06793327,64.99818182,71.75979128,67.4976378,64.24799075,61.95985149,66.0725,76.87209613,75.19811878,58.94932921,12,0.75,1
IND,2015,63.35295699,71.92408377,70.29405797,64.84852858,67.04984741,63.88690789,68.62200816,70.15506282,65.94412243,71.03774464,65.13348624,74.36554878,76.61688805,63.81231757,62.94158278,71.28279661,59.17117371,73.62539412,73.28437973,8,0.5,3
SF,2015,59.09747191,65.37655914,61.2368,67.51621936,67.97470588,61.51771366,61.46124286,67.50331089,70.42809316,59.63319672,71.60916667,72.16810683,75.93472727,61.68729321,68.74309919,60.97454545,75.41668702,68.18675759,50.88290009,5,0.3125,4
PIT,2015,68.18133333,75.64245115,77.99065934,63.67204134,64.61077433,61.26232484,62.48672311,71.73708311,64.58048269,76.41628571,69.00664653,72.48283032,72.64296365,67.79241866,62.14291385,67.31002686,63.40605923,56.62776801,69.06327627,10,0.625,2
SD,2015,57.68151042,71.16026059,77.37698745,62.23986462,63.17602235,64.03498633,68.70940973,71.25569527,67.06119779,77.63074266,62.17063492,73.10163537,72.6458547,67.43745393,56.40706773,65.38252475,55.9796276,73.09137237,74.69077392,4,0.25,4
KC,2015,63.06684211,71.79276018,74.33810764,62.1358921,60.00867081,62.87676963,66.87415503,65.00042245,65.00794805,72.84539814,73.7,74.1269715,60.05268979,63.34210875,58.66135247,72.56796733,66.50641487,62.57393617,70.58387234,11,0.6875,2
NO,2015,66.82094763,62.77959502,86.4232906,60.33529259,59.43128739,58.49382043,57.86819747,71.56613458,65.84817663,86.81270962,69.2144385,63.81528852,75.01907051,70.3772292,63.16342482,61.79849658,56.93048188,54.15540541,58.24109402,7,0.4375,3
DAL,2015,60.42236504,72.39434343,59.86812367,61.0684187,61.22550918,64.00401949,59.13533316,80.23704255,72.90876474,61.6014944,62.07723881,72.92376997,82.69039301,80.07699346,59.53533765,71.19545918,66.50462768,62.14199475,55.04954003,4,0.25,4
ARZ,2015,56.20921348,67.70193798,71.22600671,61.35314159,58.59852217,58.8901571,59.81181435,71.48870968,69.20487966,71.07362021,60.05027624,72.59355174,76.71251805,65.25990171,66.66997549,57.77198633,53.92638421,58.34508671,64.51569423,13,0.8125,1
NYG,2015,60.08177215,73.42270364,69.38191489,61.09070626,63.26400333,64.97307692,59.69531218,66.09962008,64.09550617,70.74412033,62.43039648,74.4235332,61.38737769,67.59306621,62.98017118,71.20185443,58.09362094,58.5896809,65.53001306,6,0.375,3
DEN,2015,67.63759398,74.82570952,72.44916286,69.52798841,70.36359322,66.2238611,70.49516663,71.34105907,66.96369442,71.12211982,69.99302326,73.39143927,66.68157658,73.59180672,66.72332869,74.38736938,65.75657112,69.90074074,79.30853081,12,0.75,1
SEA,2015,68.426097,68.49194631,70.7772344,62.68296051,69.53619551,66.56079821,71.71590651,64.52273545,67.08458169,72.84003906,65.91466993,69.81771394,66.94621038,68.90012357,55.41223629,70.70254837,70.78915061,80.07891046,70.20862069,10,0.625,2
CHI,2015,59.91830357,66.8102,63.3,62.19584453,62.75041267,60.46919374,52.2723095,67.99929426,66.74970034,64.5,64.00068966,66.79564767,66.02819125,66.3020155,56.97100372,73.1827204,58.09979685,54.94309859,49.06372943,6,0.375,3
BLT,2015,62.68091603,64.76564019,62.15484048,64.3299813,72.89080613,62.4523443,66.04627066,76.33805678,69.20999754,62.06145405,69.48921283,66.65597015,70.26514626,81.50285481,68.09630259,67.98347935,73.59940394,71.12647059,66.18811018,5,0.3125,4
CAR,2015,67.00221774,68.65813449,74.21065719,66.02908882,66.08185899,63.50266344,72.1237993,74.55807612,64.69411882,75.89046653,62.16036036,69.6289407,66.22012522,71.10598187,69.96402737,62.05789687,75.61926937,69.28351041,72.22104895,15,0.9375,1
NYJ,2015,69.81456311,66.76825397,74.52084592,69.87136973,73.09318358,60.63985108,64.53453608,72.57933441,66.90569048,73.45374653,64.96143959,64.85344283,72.53947368,67.49333936,75.24841154,67.32538012,64.54161137,65.46849781,68.670414,10,0.625,2
GB,2015,66.6351145,66.64790875,91.62911011,61.78416493,64.71464763,61.79715475,65.8312399,81.05449735,65.34888337,93.16174377,70.12386935,67.04758995,71.286022,77.91035644,58.77928638,66.44481349,63.76680771,66.3103937,70.90537906,10,0.625,2
MIN,2015,58.41238739,64.17914573,74.59393939,65.48777022,69.48396683,64.54756606,64.28113936,70.92487821,66.55428571,75.2256,61.9957265,67.97254464,64.99182084,70.03130719,73.66364097,67.56304159,61.16766695,76.98746398,65.56207254,11,0.6875,2
WAS,2015,62.62540793,67.06774194,60.15221465,61.92479787,63.04196408,65.31844485,51.48494503,68.44986807,62.77827195,58.23378119,70.31341463,65.88441726,65.66938776,66.5335335,65.63161512,68.76936364,54.03825436,49.57936795,54.00611536,9,0.5625,2
PHI,2015,67.01255814,70.08818493,72.55982143,63.68323136,66.86961952,63.99095315,65.31509662,72.21550744,74.77138322,70.59806338,69.18131868,70.44070601,83.2634632,74.86634006,67.85347798,72.05769412,73.97772164,66.62959522,59.23237487,7,0.4375,3
CLV,2015,56.61293375,65.66164875,51.06496454,64.24251471,65.67775765,62.05515464,73.85590261,79.72685346,68.99746251,52.66487985,61.30833333,68.20510949,81.75,74.32545126,62.52199479,63.81857728,74.91753372,76.44175069,71.54226571,3,0.1875,4
MIA,2015,72.26797386,68.36145251,76.01546875,62.1133225,71.32197073,66.64662073,63.78565236,64.80401319,62.68252262,75.51935807,72.74195804,68.60210593,69.79129794,57.40731786,70.61125445,68.32705674,66.91443001,71.91058333,63.14444781,6,0.375,3
ATL,2015,58.01203931,75.12909761,82.50202703,61.94277156,64.30298373,59.91165484,56.9995075,71.6796879,64.40235407,84.37881508,62.83194103,66.23401666,67.21799824,67.64351771,64.07626667,61.88341404,57.02990937,55.56188257,63.8584,8,0.5,3
TEN,2015,60.22810651,68.58323587,59.5152488,61.98496124,63.89180648,63.21274363,57.13675746,67.45647868,66.29440329,62.37932406,68.75689655,67.9958221,70.60679268,66.5369559,63.06072619,69.03851607,56.47040659,59.81194296,58.67189864,3,0.1875,4
BUF,2015,59.22977273,65.60474227,46.29379433,65.7190536,67.56737105,63.05951984,64.02888889,74.33834228,66.7634808,36.94,74.09748858,66.6477735,69.60062724,73.10621156,64.72149487,71.88089633,62.6372199,60.9153417,64.41251701,8,0.5,3
HST,2015,59.35421166,67.19794872,60.11065705,62.95851437,65.83204276,64.0551042,63.80006787,69.611582,68.92748379,59.12688073,64.47875817,64.53500557,76.02744457,71.11760073,74.47358634,62.29096872,59.06149856,59.33122345,70.98994555,9,0.5625,2
DET,2015,63.24417178,74.57069847,68.02763533,60.53612194,69.81173403,61.15822333,66.74059049,71.45583621,62.50595021,68.60906516,68.57329975,70.34920255,73.50893824,64.50037094,66.22634195,64.01709058,63.28825518,83.04440333,64.50419806,7,0.4375,3
JAX,2015,60.06834734,63.38300885,45.42237609,62.44617465,63.41448017,62.91095082,61.21424149,73.11396857,64.83019432,46.7,62.08922414,63.32686667,72.73327032,68.8159685,58.48222222,65.43149606,63.46631016,61.57852234,66.22050775,5,0.3125,4
OAK,2015,63.66147309,61.26382253,54.35847328,61.04217753,66.22809467,60.60455531,55.61475177,77.09390728,65.23307777,50.37533849,63.02993197,63.66040268,78.34552887,72.10721989,65.6030401,76.77037037,46.24966539,64.60502216,58.24965923,7,0.4375,3
CIN,2015,61.49722222,79.93600868,67.29798951,54.248368,66.25917542,58.76897893,68.19401947,74.68525978,69.60465011,68.16476378,66.98965517,79.4870421,77.57420213,75.79246597,62.72613838,64.20500978,59.07185605,71.78606033,68.39458533,12,0.75,1
TB,2015,56.91909308,69.17952286,60.75,62.82897157,63.2709715,67.18269373,66.13903391,70.13481048,66.28231121,64.4,62.3057971,66.65782907,63.92075707,67.56806775,70.27303989,62.09882406,64.38744327,68.79957806,66.94107973,6,0.375,3
SL,2015,61.68369305,67.56132723,62.6621,61.52558775,68.56005302,63.52920776,63.17040453,67.13134688,63.33051479,61.59541578,67.48888889,69.99993544,62.74838889,60.26354236,78.68300622,62.06971334,59.82003442,64.47561285,65.81402819,7,0.4375,3
IND,2016,63.91202186,66.97411546,48.6195231,65.69107973,63.79563465,62.21664388,56.51959983,71.79941131,62.78438503,48.17441425,64.77724868,67.40241038,73.02168816,67.34229448,63.78842505,60.85383228,60.86287703,58.86155203,56.74704225,8,0.5,3
BUF,2016,65.15,69.4150463,71.62569686,66.57492522,67.54768159,62.79936759,62.85602119,66.25329218,65.26623493,74.30977295,65.43977695,70.23247588,66.31838544,64.413455,62.61517129,72.38343444,56.38769596,62.80716166,66.13757654,7,0.4375,3
PIT,2016,79.75012407,72.38426573,83.88848631,60.78012503,61.98700252,62.96472435,63.4465032,77.23201125,67.68131132,84.56754468,80.65917431,69.39707193,68.90784656,78.65401662,61.17009926,62.15995227,50.76046738,68.1617634,69.72345313,11,0.6875,2
SD,2016,54.3594132,63.20597303,70.57347756,58.81846323,60.91497253,62.76898868,62.42118026,68.40573123,63.36191426,69.88522727,61.19110169,62.89864516,68.77754319,65.57638466,57.95940466,62.07832592,64.30198818,61.69184713,65.31835732,5,0.3125,4
NE,2016,68.86160521,75.79755672,84.6659396,69.34114255,66.11318598,64.3817037,68.04348475,61.14053288,67.10965989,85.25590406,73.05881057,73.57543307,64.31766212,61.89027446,66.63361963,64.00697248,64.91294559,74.95755927,69.15137746,14,0.875,1
KC,2016,74.0213198,65.71115385,64.73936877,60.86651836,65.06428571,62.30843782,65.7715178,70.03892577,63.76729942,65.4391129,71.05390947,66.87001999,74.34962756,66.79276908,63.53153348,66.34584838,75.98049536,67.93280915,57.43635149,12,0.75,1
NO,2016,67.07256858,67.57570978,85.56475177,63.8160432,64.03405868,66.30630137,61.59669176,72.38128422,68.71378398,87.5,63.52805755,68.81093951,73.38454476,70.0070012,66.96525424,69.46536092,59.29725823,63.58949033,60.43643997,7,0.4375,3
ARZ,2016,69.82329114,74.68471698,89.26585014,66.90122002,66.77982437,65.19134041,63.15852843,67.0305996,72.08435623,89.39376098,69.80248447,76.02341527,67.83120507,74.19073529,70.32753819,71.88392934,53.86746516,66.27017995,67.47379958,7.5,0.46875,3
NYG,2016,63.41265823,71.06730769,65.2,58.8614195,66.03893424,66.56215165,59.70981976,69.52894435,61.88521092,65.7,65.16381579,69.16458716,57.36854401,75.38182435,75.68635514,72.61216407,49.155431,56.10650522,70.07350757,11,0.6875,2
CHI,2016,61.66935484,69.83689139,60.20716695,66.89197771,70.44860382,63.77800987,61.53674523,66.73283538,64.71469898,61.11096579,63.3957672,68.44189105,67.03868932,66.12992749,64.79869359,71.06140351,76.93674373,63.49277108,60.12166238,3,0.1875,4
ATL,2016,57.70864198,65.85326733,80.1623946,62.20581261,64.76367793,65.20320616,62.72239674,73.96948956,68.79496368,80.34622179,74.83488372,63.51348866,78.444854,73.91703992,70.22450397,67.58378713,59.47137203,66.29690416,63.5160549,11,0.6875,2
NYJ,2016,68.15277778,67.8607619,60.71606557,66.78966629,68.42222461,64.20500179,64.77300568,71.7222446,64.85675878,63.75580488,68.47973856,64.06595365,64.05630894,72.24899638,70.82843256,68.22702523,62.39020173,72.14723425,62.83000374,5,0.3125,4
TEN,2016,56.40953437,69.62922078,60.06118068,63.12314098,65.42193798,64.51357792,58.79973743,74.19659536,67.63095445,61.1667319,69.11679198,69.32300524,70.16388509,69.48865204,70.41895321,64.77810761,70.00676728,63.89074464,54.13637931,9,0.5625,2
CLV,2016,62.2993808,64.4381323,57.35037764,60.12170203,60.03666848,61.69980799,59.69082673,66.18128983,62.07695348,57.05975359,61.48492754,64.44029745,72.63578548,60.53024089,64.31949849,64.04509543,70.65,61.80926014,48.46083333,1,0.0625,4
MIN,2016,65.08700565,68.7204797,73.68115142,65.07667018,67.85692806,68.16866524,65.66403653,66.64723604,65.53433688,73.6794971,68.12,70.26433033,66.16099323,67.17060342,66.54824317,67.39696711,71.21465372,70.0900582,67.15970308,8,0.5,3
PHI,2016,62.1060241,65.84907749,60.74057315,64.23564925,64.65142107,70.50517681,65.95848113,75.14126643,70.35742972,64.35539438,62.62413793,69.12495424,76.17869822,72.33248595,75.71793814,70.25819861,63.61434142,74.38907216,59.91095449,7,0.4375,3
GB,2016,66.13453725,66.74112769,70.75479256,61.65115313,67.84419765,65.81057759,63.90494827,75.33542814,68.06917249,74.51502836,66.36947368,69.86215578,71.24976665,78.79378222,73.5411962,64.73778931,58.39454545,70.97817778,67.11063218,10,0.625,2
CAR,2016,69.2260181,73.52066277,81.74026187,63.98590827,66.15591284,65.65266576,71.87082115,71.92310616,65.72391639,80.8042885,68.38425926,73.36291827,67.88100756,75.66846324,72.02877041,57.83532791,80.75954228,76.69236891,59.41796354,6,0.375,3
MIA,2016,70.93650386,68.57100457,65.64656489,62.61031814,61.73608163,68.12420256,61.15425226,71.48879753,66.3140527,66.93521127,71.17322835,66.77231041,68.62169811,68.85086505,65.42553393,62.78510809,52.78676798,68.64037751,63.29377445,10,0.625,2
DAL,2016,59.9670913,66.32721239,61.03484288,64.61503448,61.7675908,61.19798084,63.72324985,80.12159275,69.54850546,64.53789063,65.62650602,63.77437703,76.49773585,79.03715075,65.66723338,57.49262651,66.66351172,62.76729535,64.1487107,13,0.8125,1
BLT,2016,57.6472561,70.06343042,64.24590278,64.7031434,66.06797432,62.82688134,62.95274628,70.79949857,63.6374866,64.80806452,61.61533742,70.4655082,62.47054264,74.29195276,70.83498683,59.3976112,69.50126516,69.28492417,61.76338132,8,0.5,3
DEN,2016,61.77603687,71.49219048,60.75,64.76362399,69.7988153,65.47694641,70.90580837,64.83222132,67.76307922,64.4,64.00687679,71.45824251,70.22587891,67.20786876,62.77558469,76.85190194,73.22991543,71.47776085,74.56694215,9,0.5625,2
DET,2016,58.59616613,72.24711191,64.7,60.85742501,66.94987685,63.06624108,61.12064689,69.39244232,65.48987794,65.7,74.40245902,68.22687358,69.98061943,66.66955963,58.72076712,65.99433521,66.03347324,62.76672269,62.72036321,9,0.5625,2
JAX,2016,64.1877095,69.81312608,62.79706724,61.37396029,61.3712438,62.38198198,58.36144048,71.43499125,63.35668478,65.2,65.80874317,70.40495177,72.28156425,68.06850073,63.67963347,61.65914179,64.33946037,52.34568345,64.85892857,3,0.1875,4
SEA,2016,72.75823293,76.12175732,82.05369231,63.14929093,68.59205798,65.47944464,70.63814893,65.92206041,61.6094416,82.65153011,71.49812207,75.34229765,62.16224227,56.41991313,63.36871961,69.54710229,77.5902885,78.37532228,64.94461485,10.5,0.65625,2
CIN,2016,59.01725768,67.66399217,82.3,67.18889073,66.54751982,65.96252505,69.26886022,77.23006682,65.45613583,80.38007519,63.9933518,67.85983811,73.75896988,70.40828643,73.23027174,66.18860615,69.74726688,73.521673,65.97235609,6.5,0.40625,3
TB,2016,72.64168618,71.04259928,67.29495342,61.36896727,61.96818874,68.01659067,59.65964105,68.62073203,68.63565574,67.28514851,77.72639594,67.67655476,67.53173988,71.3230614,62.92988871,66.77188902,54.44401244,65.57054409,63.13152924,9,0.5625,2
SF,2016,65.25111111,64.2419214,53.59915541,65.95740523,67.1476071,58.82313489,57.55785004,70.35490196,62.56570199,53.21741803,67.80552147,63.83868571,73.97016743,62.33005618,61.94559975,58.1678744,60.08948348,60.57551424,66.59957326,2,0.125,4
OAK,2016,61.28992806,66.63156966,75.9003962,62.87014202,65.71799117,67.31983953,63.15614936,79.99211168,70.7015299,74.57557392,68.86296296,67.87417655,75.26532495,77.24720515,65.73953668,77.8101983,51.92643842,63.78803089,66.89681648,12,0.75,1
HST,2016,67.76506849,66.15545287,65.007109,63.18183065,66.3651838,64.70501329,67.94471726,67.61075984,65.74554566,62.46799637,67.29652997,68.78361754,70.78305942,65.18076808,68.26729589,75.82904527,67.67794353,67.42221198,65.77439937,9,0.5625,2
WAS,2016,57.21405405,72.86987522,73.67973396,65.74377796,63.07699192,64.67717281,62.81095164,62.90999174,68.0169826,73.9,60.58079096,70.74911504,77.50607159,68.63183985,59.36997895,67.96074107,51.47662749,71.25669078,71.61004657,8.5,0.53125,3
LA,2016,69.43663912,63.5522,66.39907873,61.09159845,68.19521574,69.76051673,58.54019481,61.39286947,61.90242588,67.47076142,68.20423077,64.38084824,63.11479401,56.79503084,78.80118993,68.56083452,61.02199084,53.7489441,68.99243081,4,0.25,4
IND,2017,58.24609756,70.50536913,53.50565068,58.22079467,64.04320167,59.22970612,59.81356305,68.1724874,67.77480861,52.26580517,61.72060606,70.87210084,74.39874513,67.24201999,61.42757872,69.74134478,55.12319842,61.40969125,62.35897629,4,0.25,4
